city,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
Davis,2023-12-12,8.5,0.0,18.0,0.0,,,4.7,,1015.9,
Davis,2023-12-13,8.0,2.0,16.0,0.0,,,2.2,,1019.0,
Davis,2023-12-14,7.4,2.0,14.0,0.0,,,4.1,,1022.8,
Davis,2023-12-15,9.8,5.0,16.0,0.0,,,7.6,,1022.1,
Davis,2023-12-16,9.1,2.0,19.0,0.0,,,4.9,,1020.4,
Davis,2023-12-17,8.6,5.0,13.0,5.4,,,3.6,,1018.0,
Davis,2023-12-18,11.0,9.0,14.0,21.2,,,12.5,,1011.7,
Davis,2023-12-19,14.2,12.0,17.0,6.6,,,13.9,,1007.7,
Davis,2023-12-20,12.8,10.0,14.0,7.0,,,5.7,,1009.7,
Davis,2023-12-21,11.7,9.0,16.0,1.2,,,5.7,,1016.0,
Davis,2023-12-22,11.8,6.0,20.0,0.3,,,4.6,,1015.2,
Davis,2023-12-23,10.3,4.0,14.0,0.0,,,12.5,,1018.8,
Davis,2023-12-24,7.5,3.0,13.0,0.0,,,2.0,,1023.5,
Davis,2023-12-25,8.0,3.0,14.0,3.3,,,1.6,,1024.2,
Davis,2023-12-26,8.8,6.0,13.0,0.6,,,2.6,,1021.5,
Davis,2023-12-27,9.2,5.0,12.0,5.9,,,5.6,,1019.5,
Davis,2023-12-28,12.2,10.0,15.0,0.3,,,3.6,,1021.5,
Davis,2023-12-29,12.8,10.0,17.0,8.6,,,8.2,,1015.6,
Davis,2023-12-30,12.0,9.0,15.0,5.3,,,5.2,,1018.4,
Davis,2023-12-31,10.8,9.0,13.0,2.7,,,2.8,,1020.0,
Davis,2024-01-01,10.2,6.0,15.0,4.0,,,6.5,,1021.7,
Davis,2024-01-02,8.1,5.0,10.0,42.3,,,11.3,,1020.8,
Davis,2024-01-03,8.9,6.0,12.0,19.3,,,5.3,,1021.0,
Davis,2024-01-04,8.5,4.0,15.0,6.6,,,2.8,,1024.9,
Davis,2024-01-05,9.9,5.0,16.0,0.9,,,10.4,,1025.6,
Davis,2024-01-06,5.9,2.8,9.0,12.8,,,10.8,,1019.1,
Davis,2024-01-07,6.2,2.0,11.0,2.2,,,9.7,,1020.2,
Davis,2024-01-08,7.1,4.0,12.0,2.7,,,6.1,,1026.5,
Davis,2024-01-09,8.0,6.0,12.0,1.5,,,11.8,,1024.8,
Davis,2024-01-10,8.4,3.0,13.0,3.4,,,12.7,,1016.1,
Davis,2024-01-11,7.2,3.0,12.0,1.1,,,9.1,,1021.1,
Davis,2024-01-12,6.2,2.0,11.0,0.6,,,4.8,,1024.3,
Davis,2024-01-13,7.7,7.0,9.0,12.3,,,16.7,,1019.5,
Davis,2024-01-14,9.2,8.0,12.9,0.5,,,12.0,,1019.5,
Davis,2024-01-15,9.7,5.0,14.0,1.2,,,4.4,,1021.2,
Davis,2024-01-16,8.4,4.0,10.0,5.2,,,0.9,,1019.5,
Davis,2024-01-17,11.4,7.0,16.0,2.6,,,8.8,,1018.2,
Davis,2024-01-18,9.2,5.0,14.0,1.9,,,3.2,,1019.6,
Davis,2024-01-19,10.2,8.0,13.0,4.7,,,4.0,,1013.8,
Davis,2024-01-20,12.2,10.0,14.0,23.7,,,14.5,,1008.7,
Davis,2024-01-21,12.8,11.0,15.0,6.8,,,16.2,,1008.4,
Davis,2024-01-22,12.6,10.0,15.5,19.8,,,12.4,,1007.4,
Davis,2024-01-23,11.3,7.9,16.0,1.8,,,4.1,,1016.2,
Davis,2024-01-24,12.0,11.0,13.0,7.1,,,12.3,,1018.8,
Davis,2024-01-25,10.3,6.0,15.0,1.2,,,5.5,,1022.7,
Davis,2024-01-26,11.7,9.0,14.0,0.0,,,4.0,,1026.3,
Davis,2024-01-27,12.0,9.0,15.0,0.6,,,6.5,,1026.2,
Davis,2024-01-28,13.5,9.0,20.0,0.6,,,6.4,,1022.3,
Davis,2024-01-29,12.6,7.0,20.0,0.0,,,2.9,,1020.2,
Davis,2024-01-30,13.8,10.0,19.0,0.3,,,4.7,,1016.3,
Davis,2024-01-31,12.5,11.0,14.0,19.5,,,15.7,,1007.2,
Davis,2024-02-01,11.2,9.0,14.0,15.2,,,9.9,,1005.2,
Davis,2024-02-02,9.7,5.0,14.0,0.5,,,9.6,,1012.5,
Davis,2024-02-03,8.1,5.0,11.0,4.8,,,7.4,,1016.0,
Davis,2024-02-04,10.5,7.0,15.0,66.6,,,26.3,,1002.0,
Davis,2024-02-05,11.6,9.0,15.0,3.9,,,16.3,,1007.5,
Davis,2024-02-06,10.2,6.0,14.1,0.0,,,7.8,,1006.1,
Davis,2024-02-07,6.7,3.0,9.0,16.9,,,10.2,,1007.8,
Davis,2024-02-08,6.5,3.0,9.0,0.3,,,3.1,,1016.8,
Davis,2024-02-09,6.3,1.0,12.0,0.3,,,3.5,,1020.8,
Davis,2024-02-10,9.6,4.0,15.0,0.0,,,12.6,,1020.7,
Davis,2024-02-11,7.7,2.0,14.0,0.0,,,2.7,,1023.8,
Davis,2024-02-12,8.2,3.0,15.0,0.0,,,0.6,,1021.1,
Davis,2024-02-13,8.8,4.0,15.0,0.3,,,3.4,,1017.2,
Davis,2024-02-14,10.8,7.0,14.0,8.6,,,13.3,,1017.7,
Davis,2024-02-15,11.7,9.0,16.0,0.0,,,9.0,,1022.5,
Davis,2024-02-16,11.0,9.0,14.0,11.7,,,1.7,,1021.0,
Davis,2024-02-17,10.9,9.0,13.0,19.4,,,10.6,,1014.7,
Davis,2024-02-18,12.8,9.0,18.0,28.7,,,12.6,,1011.8,
Davis,2024-02-19,12.6,10.0,16.0,31.9,,,16.4,,1010.4,
Davis,2024-02-20,11.5,9.0,15.0,17.5,,,8.2,,1017.6,
Davis,2024-02-21,10.8,6.0,16.0,12.0,,,5.0,,1021.6,
Davis,2024-02-22,10.0,5.0,15.0,0.3,,,5.2,,1024.8,
Davis,2024-02-23,11.3,7.0,18.0,0.0,,,10.4,,1021.5,
Davis,2024-02-24,12.9,7.0,20.3,0.0,,,5.0,,1018.1,
Davis,2024-02-25,12.2,6.0,20.0,0.0,,,2.1,,1016.9,
Davis,2024-02-26,11.9,7.0,18.0,0.6,,,8.0,,1015.7,
Davis,2024-02-27,10.6,7.0,17.0,0.0,,,13.2,,1018.2,
Davis,2024-02-28,10.3,3.0,18.0,0.0,,,3.2,,1017.6,
Davis,2024-02-29,11.1,9.0,14.0,6.5,,,19.3,,1015.0,
Davis,2024-03-01,10.2,9.0,14.0,9.6,,,20.7,,1011.2,
Davis,2024-03-02,8.2,5.0,12.0,1.3,,,17.9,,1009.5,
Davis,2024-03-03,8.1,5.0,12.0,1.2,,,15.3,,1015.7,
Davis,2024-03-04,8.1,4.0,12.0,0.0,,,9.1,,1020.2,
Davis,2024-03-05,10.8,7.0,15.0,0.3,,,12.1,,1017.0,
Davis,2024-03-06,12.2,9.0,17.0,0.8,,,1.2,,1012.5,
Davis,2024-03-07,12.0,7.0,17.0,0.0,,,10.1,,1015.4,
Davis,2024-03-08,12.5,8.0,18.0,0.0,,,9.4,,1021.0,
Davis,2024-03-09,10.8,6.0,17.0,0.2,,,9.3,,1020.8,
Davis,2024-03-10,11.5,6.0,16.0,1.4,,,11.9,,1018.5,
Davis,2024-03-11,12.0,9.0,17.0,1.9,,,8.4,,1018.3,
Davis,2024-03-12,12.1,9.0,17.5,3.5,,,10.5,,1020.3,
Davis,2024-03-13,12.2,7.0,18.0,0.0,,,16.2,,1021.6,
Davis,2024-03-14,14.1,9.0,19.0,0.0,,,26.4,,1017.4,
Davis,2024-03-15,15.7,10.0,23.0,0.0,,,22.0,,1011.5,
Davis,2024-03-16,14.4,5.0,23.0,0.0,,,4.8,,1015.1,
Davis,2024-03-17,13.6,7.0,23.0,0.0,,,1.5,,1017.6,
Davis,2024-03-18,14.4,8.0,23.0,0.0,,,1.2,,1018.4,
Davis,2024-03-19,14.4,8.0,23.0,0.0,,,1.4,,1017.0,
Davis,2024-03-20,14.1,5.0,24.0,0.0,,,7.8,,1016.8,
Davis,2024-03-21,14.0,9.0,20.1,0.0,,,9.4,,1019.0,
Davis,2024-03-22,13.0,9.0,19.0,11.1,,,12.0,,1015.0,
Davis,2024-03-23,10.6,8.0,15.0,0.6,,,11.5,,1010.7,
Davis,2024-03-24,12.1,8.0,17.0,2.0,,,7.8,,1010.4,
Davis,2024-03-25,11.4,6.0,17.0,0.0,,,6.7,,1014.3,
Davis,2024-03-26,10.9,5.0,18.0,0.0,,,6.0,,1018.3,
Davis,2024-03-27,11.2,7.0,15.0,8.3,,,14.5,,1019.3,
Davis,2024-03-28,11.4,8.0,15.0,0.4,,,10.4,,1017.5,
Davis,2024-03-29,8.8,6.0,12.3,7.5,,,13.1,,1008.3,
Davis,2024-03-30,11.0,9.0,15.0,3.2,,,8.3,,1005.0,
Davis,2024-03-31,12.5,8.0,19.0,0.4,,,1.8,,1008.5,
Davis,2024-04-01,14.9,8.0,23.0,0.0,,,10.8,,1016.1,
Davis,2024-04-02,14.5,6.0,23.0,0.0,,,6.8,,1023.4,
Davis,2024-04-03,13.2,8.0,20.0,0.0,,,14.8,,1018.7,
Davis,2024-04-04,7.0,4.0,10.0,7.8,,,8.6,,1010.0,
Davis,2024-04-05,6.8,3.0,12.0,1.0,,,3.4,,1013.0,
Davis,2024-04-06,8.7,2.0,15.0,0.0,,,9.8,,1024.3,
Davis,2024-04-07,10.1,3.0,18.0,0.0,,,7.1,,1021.8,
Davis,2024-04-08,14.8,9.0,22.0,0.0,,,14.0,,1018.9,
Davis,2024-04-09,15.8,5.0,25.0,0.0,,,2.6,,1019.9,
Davis,2024-04-10,17.2,9.0,26.0,0.0,,,1.6,,1018.8,
Davis,2024-04-11,18.6,10.0,28.0,0.0,,,4.8,,1012.4,
Davis,2024-04-12,14.2,9.0,19.0,0.0,,,12.9,,1006.3,
Davis,2024-04-13,9.0,7.0,13.0,19.1,,,9.0,,1013.4,
Davis,2024-04-14,10.2,6.0,14.0,0.0,,,5.6,,1019.5,
Davis,2024-04-15,13.8,9.0,20.0,0.0,,,6.8,,1021.3,
Davis,2024-04-16,15.7,8.0,24.0,0.0,,,3.9,,1019.4,
Davis,2024-04-17,17.9,12.0,25.0,0.0,,,4.2,,1016.6,
Davis,2024-04-18,19.1,13.0,27.0,0.0,,,6.8,,1013.5,
Davis,2024-04-19,17.6,9.0,26.0,0.2,,,5.7,,1012.9,
Davis,2024-04-20,17.2,9.0,27.0,0.0,,,3.0,,1015.9,
Davis,2024-04-21,19.1,9.0,29.0,0.0,,,2.8,,1015.4,
Davis,2024-04-22,19.5,12.0,29.0,0.0,,,9.2,,1009.0,
Davis,2024-04-23,15.4,12.0,19.8,0.0,,,17.4,,1013.4,
Davis,2024-04-24,15.5,13.0,20.0,0.0,,,6.7,,1017.2,
Davis,2024-04-25,15.2,9.0,21.0,0.0,,,9.8,,1016.7,
Davis,2024-04-26,15.3,9.0,22.0,1.1,,,5.7,,1014.8,
Davis,2024-04-27,15.4,8.0,23.0,0.0,,,7.3,,1017.3,
Davis,2024-04-28,16.7,9.0,25.0,0.0,,,5.5,,1017.8,
Davis,2024-04-29,16.7,8.0,25.2,0.0,,,6.1,,1016.9,
Davis,2024-04-30,17.0,10.0,24.0,0.0,,,9.8,,1015.4,
Davis,2024-05-01,19.5,14.0,26.1,0.0,,,22.3,,1014.9,
Davis,2024-05-02,20.2,12.0,27.0,0.0,,,13.5,,1014.0,
Davis,2024-05-03,19.1,9.0,27.0,0.0,,,10.9,,1011.4,
Davis,2024-05-04,12.0,9.0,14.0,18.0,,,19.4,,1008.9,
Davis,2024-05-05,11.0,4.0,17.0,0.0,,,9.9,,1016.1,
Davis,2024-05-06,13.0,5.0,21.0,0.0,,,7.6,,1019.3,
Davis,2024-05-07,15.5,7.0,23.0,0.0,,,13.0,,1017.1,
Davis,2024-05-08,19.8,14.0,25.0,0.0,,,28.8,,1013.6,
Davis,2024-05-09,21.5,14.0,29.0,0.0,,,16.7,,1012.9,
Davis,2024-05-10,23.8,14.0,32.0,0.0,,,11.7,,1012.7,
Davis,2024-05-11,22.2,13.0,34.0,0.0,,,6.4,,1011.2,
Davis,2024-05-12,20.5,12.0,31.0,0.0,,,8.2,,1011.4,
Davis,2024-05-13,19.1,10.0,29.9,0.0,,,8.6,,1011.5,
Davis,2024-05-14,20.3,10.0,32.0,0.0,,,6.7,,1010.2,
Davis,2024-05-15,21.9,12.0,34.0,0.0,,,7.1,,1009.3,
Davis,2024-05-16,19.2,13.0,28.0,0.3,,,14.0,,1010.2,
Davis,2024-05-17,18.4,10.0,28.0,0.0,,,12.3,,1011.3,
Davis,2024-05-18,18.0,12.0,28.0,0.0,,,17.2,,1011.2,
Davis,2024-05-19,17.9,10.0,27.0,0.0,,,8.7,,1013.6,
Davis,2024-05-20,19.3,10.0,27.0,0.0,,,12.2,,1013.0,
Davis,2024-05-21,22.5,15.0,30.0,6.4,,,14.3,,1013.0,
Davis,2024-05-22,19.8,10.0,29.0,0.0,,,6.8,,1011.6,
Davis,2024-05-23,21.3,15.0,29.0,0.0,,,14.7,,1011.0,
Davis,2024-05-24,16.5,10.0,23.0,0.0,,,19.7,,1009.7,
Davis,2024-05-25,15.8,10.0,23.0,0.0,,,13.5,,1014.0,
Davis,2024-05-26,18.0,9.0,28.0,0.0,,,5.9,,1015.5,
Davis,2024-05-27,20.0,10.0,29.0,0.0,,,13.1,,1014.4,
Davis,2024-05-28,19.8,12.0,30.0,0.0,,,10.9,,1014.8,
Davis,2024-05-29,21.7,14.0,30.0,0.0,,,12.2,,1016.4,
Davis,2024-05-30,25.2,18.0,32.0,0.0,,,13.5,,1013.1,
Davis,2024-05-31,24.8,17.0,34.0,0.0,,,11.7,,1009.5,
Davis,2024-06-01,20.5,12.0,30.0,0.0,,,13.8,,1009.3,
Davis,2024-06-02,20.8,13.0,30.0,0.0,,,8.6,,1011.8,
Davis,2024-06-03,22.7,17.0,29.0,0.0,,,13.2,,1012.0,
Davis,2024-06-04,27.1,14.0,37.0,0.0,,,15.5,,1011.4,
Davis,2024-06-05,29.2,19.0,38.0,0.0,,,3.8,,1009.6,
Davis,2024-06-06,26.0,17.0,35.0,0.0,,,6.1,,1007.6,
Davis,2024-06-07,21.6,14.0,32.0,0.0,,,10.6,,1007.2,
Davis,2024-06-08,20.0,13.0,28.0,0.0,,,11.4,,1009.1,
Davis,2024-06-09,20.2,13.0,29.0,0.0,,,8.6,,1010.8,
Davis,2024-06-10,22.8,13.0,34.0,0.0,,,6.3,,1011.4,
Davis,2024-06-11,25.5,14.0,37.0,0.0,,,4.2,,1009.8,
Davis,2024-06-12,25.0,17.0,34.0,0.0,,,10.8,,1008.5,
Davis,2024-06-13,19.7,12.2,28.0,0.0,,,18.8,,1011.3,
Davis,2024-06-14,20.7,11.0,33.0,0.0,,,10.3,,1013.8,
Davis,2024-06-15,21.2,10.0,30.0,0.0,,,9.6,,1013.3,
Davis,2024-06-16,23.4,11.0,33.1,0.0,,,13.0,,1009.5,
Davis,2024-06-17,21.7,17.0,28.0,0.0,,,15.6,,1010.8,
Davis,2024-06-18,23.8,17.0,30.0,0.0,,,14.3,,1008.7,
Davis,2024-06-19,20.2,12.0,30.0,0.0,,,8.8,,1009.6,
Davis,2024-06-20,19.7,10.0,30.0,0.0,,,11.3,,1009.1,
Davis,2024-06-21,21.7,11.0,33.0,0.0,,,10.6,,1007.3,
Davis,2024-06-22,24.7,13.0,37.0,0.0,,,7.6,,1007.8,
Davis,2024-06-23,26.3,17.0,35.0,0.0,,,15.8,,1009.1,
Davis,2024-06-24,24.7,14.0,35.0,0.0,,,14.6,,1010.1,
Davis,2024-06-25,24.8,17.0,35.0,0.0,,,12.2,,1010.8,
Davis,2024-06-26,23.4,15.0,33.0,0.0,,,17.4,,1012.5,
Davis,2024-06-27,22.2,12.0,32.0,0.0,,,12.3,,1010.9,
Davis,2024-06-28,24.3,13.0,34.0,0.0,,,8.5,,1007.5,
Davis,2024-06-29,24.5,14.0,34.0,0.0,,,6.2,,1009.4,
Davis,2024-06-30,27.1,19.0,35.0,0.0,,,8.6,,1012.1,
Davis,2024-07-01,27.6,16.0,38.0,0.0,,,8.5,,1010.5,
Davis,2024-07-02,32.2,25.0,39.0,0.0,,,16.5,,1008.3,
Davis,2024-07-03,32.6,25.0,40.0,0.0,,,14.1,,1009.4,
Davis,2024-07-04,28.3,18.0,40.0,0.0,,,9.1,,1012.2,
Davis,2024-07-05,28.2,17.0,40.0,0.0,,,7.8,,1011.2,
Davis,2024-07-06,30.1,18.0,44.3,0.0,,,7.0,,1008.4,
Davis,2024-07-07,27.2,18.0,38.0,0.0,,,4.3,,1008.8,
Davis,2024-07-08,25.1,16.0,37.0,0.0,,,7.6,,1007.7,
Davis,2024-07-09,23.2,15.0,34.0,0.0,,,8.4,,1008.7,
Davis,2024-07-10,26.0,14.0,39.0,0.0,,,1.9,,1009.8,
Davis,2024-07-11,29.4,17.0,42.0,0.0,,,2.5,,1009.2,
Davis,2024-07-12,29.3,18.0,42.0,0.0,,,4.9,,1008.0,
Davis,2024-07-13,26.1,18.0,36.9,0.0,,,16.9,,1009.3,
Davis,2024-07-14,26.0,18.5,37.5,0.0,,,18.0,,1013.4,
Davis,2024-07-15,23.9,17.5,33.0,0.0,,,17.4,,1013.9,
Davis,2024-07-16,22.0,15.0,31.0,0.0,,,16.1,,1013.6,
Davis,2024-07-17,21.4,12.0,32.0,0.0,,,8.0,,1014.7,
Davis,2024-07-18,25.6,15.0,37.0,0.0,,,5.0,,1013.5,
Davis,2024-07-19,28.0,17.0,39.0,0.0,,,5.9,,1013.0,
Davis,2024-07-20,27.2,18.0,39.0,0.0,,,7.6,,1010.8,
Davis,2024-07-21,23.6,15.0,33.0,0.0,,,6.6,,1010.4,
Davis,2024-07-22,26.9,16.0,39.0,0.0,,,2.1,,1008.7,
Davis,2024-07-23,30.3,20.0,41.6,0.0,,,13.1,,1009.9,
Davis,2024-07-24,30.2,22.0,39.0,0.0,,,11.1,,1013.7,
Davis,2024-07-25,27.4,19.0,37.0,0.0,,,14.5,,1014.7,
Davis,2024-07-26,24.5,15.0,36.0,0.0,,,11.1,,1010.2,
Davis,2024-07-27,17.8,13.0,24.0,0.0,,,19.4,,1011.2,
Davis,2024-07-28,19.8,12.0,30.0,0.0,,,6.4,,1011.8,
Davis,2024-07-29,20.8,13.0,31.0,0.0,,,11.0,,1013.4,
Davis,2024-07-30,22.0,13.0,32.0,0.0,,,6.1,,1013.1,
Davis,2024-07-31,24.0,15.0,35.0,0.0,,,6.9,,1012.0,
Davis,2024-08-01,25.3,14.8,37.0,0.0,,,7.4,,1014.2,
Davis,2024-08-02,26.5,17.0,34.0,0.0,,,5.5,,1015.6,
Davis,2024-08-03,28.1,20.0,38.0,0.0,,,4.9,,1012.8,
Davis,2024-08-04,25.3,17.0,37.0,0.0,,,8.3,,1010.7,
Davis,2024-08-05,22.0,13.0,34.0,0.0,,,7.7,,1011.5,
Davis,2024-08-06,23.8,12.0,37.0,0.0,,,5.4,,1012.6,
Davis,2024-08-07,25.4,15.0,37.0,0.0,,,5.7,,1011.8,
Davis,2024-08-08,23.5,16.0,34.0,0.0,,,6.2,,1010.8,
Davis,2024-08-09,23.3,14.0,36.4,0.0,,,10.7,,1010.4,
Davis,2024-08-10,23.0,13.0,35.0,0.0,,,3.5,,1011.5,
Davis,2024-08-11,21.8,14.0,32.0,0.0,,,8.1,,1011.5,
Davis,2024-08-12,21.1,12.0,33.0,0.0,,,9.4,,1011.5,
Davis,2024-08-13,21.5,12.0,32.0,0.0,,,8.4,,1012.5,
Davis,2024-08-14,24.1,14.0,35.0,0.0,,,6.3,,1014.3,
Davis,2024-08-15,23.8,15.0,33.0,0.0,,,5.2,,1014.0,
Davis,2024-08-16,23.8,15.0,34.0,0.0,,,6.6,,1011.5,
Davis,2024-08-17,21.9,17.0,28.0,0.0,,,14.2,,1011.8,
Davis,2024-08-18,21.1,13.0,29.0,0.0,,,7.8,,1014.3,
Davis,2024-08-19,21.7,13.0,32.0,0.0,,,4.8,,1015.3,
Davis,2024-08-20,22.6,13.0,34.0,0.0,,,5.2,,1015.5,
Davis,2024-08-21,22.5,14.0,32.0,0.0,,,6.2,,1014.0,
Davis,2024-08-22,20.5,15.0,27.0,0.0,,,17.9,,1011.3,
Davis,2024-08-23,18.8,13.0,23.0,0.0,,,10.2,,1014.4,
Davis,2024-08-24,19.5,17.0,24.0,1.2,,,6.9,,1017.4,
Davis,2024-08-25,21.3,13.0,30.0,0.0,,,6.5,,1017.9,
Davis,2024-08-26,23.3,14.0,34.0,0.0,,,1.3,,1016.4,
Davis,2024-08-27,24.9,15.0,35.0,0.0,,,3.1,,1013.4,
Davis,2024-08-28,25.3,17.0,37.0,0.0,,,6.1,,1010.9,
Davis,2024-08-29,22.5,13.0,34.0,0.0,,,5.5,,1012.4,
Davis,2024-08-30,22.8,16.7,36.1,0.0,,,3.7,,1014.1,
Davis,2024-08-31,24.9,16.7,37.2,0.0,,,11.0,,1013.1,
Davis,2024-09-01,22.6,16.7,34.4,0.0,,,7.2,,1011.5,
Davis,2024-09-02,21.6,16.1,32.8,0.0,,,6.9,,1012.0,
Davis,2024-09-03,24.3,13.0,36.0,0.0,,,5.7,,1012.1,
Davis,2024-09-04,26.7,15.0,38.0,0.0,,,4.4,,1013.2,
Davis,2024-09-05,25.8,15.0,38.0,0.0,,,2.0,,1014.8,
Davis,2024-09-06,26.9,15.0,39.0,0.0,,,5.7,,1013.2,
Davis,2024-09-07,26.4,18.2,36.1,0.0,,,14.5,,1010.3,
Davis,2024-09-08,24.9,14.7,36.4,0.0,,,10.6,,1010.0,
Davis,2024-09-09,26.5,18.3,37.0,0.0,,,9.1,,1010.3,
Davis,2024-09-10,20.4,14.0,29.0,0.0,,,9.6,,1009.1,
Davis,2024-09-11,20.0,12.0,30.0,0.0,,,8.2,,1008.7,
Davis,2024-09-12,21.1,12.0,30.0,0.0,,,7.5,,1008.2,
Davis,2024-09-13,22.2,13.0,33.0,0.0,,,5.7,,1008.0,
Davis,2024-09-14,21.8,13.0,33.0,0.0,,,6.3,,1008.5,
Davis,2024-09-15,18.4,14.0,25.0,0.0,,,17.2,,1006.9,
Davis,2024-09-16,15.8,10.0,22.0,0.0,,,3.8,,1010.6,
Davis,2024-09-17,18.1,13.0,24.0,0.0,,,12.0,,1013.7,
Davis,2024-09-18,17.8,14.0,23.0,0.0,,,4.0,,1010.9,
Davis,2024-09-19,20.5,13.0,30.0,0.0,,,5.4,,1010.2,
Davis,2024-09-20,20.4,12.0,32.0,0.0,,,4.1,,1010.2,
Davis,2024-09-21,20.6,13.5,32.0,0.0,,,6.6,,1011.0,
Davis,2024-09-22,21.8,12.0,34.0,0.0,,,2.6,,1011.8,
Davis,2024-09-23,23.7,13.0,36.0,0.0,,,3.2,,1010.4,
Davis,2024-09-24,25.0,16.0,37.0,0.0,,,3.2,,1007.5,
Davis,2024-09-25,20.9,15.0,29.0,0.0,,,15.2,,1007.7,
Davis,2024-09-26,19.8,10.0,30.0,0.0,,,5.6,,1011.3,
Davis,2024-09-27,22.6,12.0,35.0,0.0,,,2.1,,1010.4,
Davis,2024-09-28,22.0,13.0,33.0,0.0,,,4.1,,1008.8,
Davis,2024-09-29,19.2,10.0,31.0,0.0,,,1.9,,1012.1,
Davis,2024-09-30,22.5,14.0,33.0,0.0,,,6.1,,1012.7,
Davis,2024-10-01,26.0,15.0,38.0,0.0,,,6.5,,1013.8,
Davis,2024-10-02,26.5,18.0,38.0,0.0,,,2.4,,1010.8,
Davis,2024-10-03,24.5,15.0,37.0,0.0,,,3.6,,1008.2,
Davis,2024-10-04,24.7,17.0,36.0,0.0,,,7.1,,1011.3,
Davis,2024-10-05,26.4,18.0,37.0,0.0,,,7.2,,1014.6,
Davis,2024-10-06,27.3,20.0,37.0,0.0,,,8.4,,1013.9,
Davis,2024-10-07,27.6,18.0,37.0,0.0,,,6.5,,1011.2,
Davis,2024-10-08,25.8,16.0,37.0,0.0,,,4.8,,1009.5,
Davis,2024-10-09,20.0,12.0,29.0,0.0,,,2.9,,1012.6,
Davis,2024-10-10,19.8,12.0,29.0,0.0,,,3.2,,1014.5,
Davis,2024-10-11,17.9,10.0,28.0,0.0,,,6.0,,1015.9,
Davis,2024-10-12,17.9,12.0,25.0,0.0,,,5.9,,1019.0,
Davis,2024-10-13,21.3,15.0,29.1,0.0,,,5.9,,1017.4,
Davis,2024-10-14,19.8,13.0,29.0,0.0,,,1.9,,1017.2,
Davis,2024-10-15,19.4,12.0,29.0,0.0,,,2.6,,1016.1,
Davis,2024-10-16,18.8,14.0,25.0,1.0,,,1.9,,1013.4,
Davis,2024-10-17,17.7,11.0,24.6,0.0,,,14.5,,1011.9,
Davis,2024-10-18,17.9,13.0,24.0,0.0,,,22.9,,1018.6,
Davis,2024-10-19,18.9,13.0,25.0,0.0,,,7.8,,1018.4,
Davis,2024-10-20,16.0,8.0,25.0,0.0,,,2.0,,1019.1,
Davis,2024-10-21,17.9,9.0,25.0,0.0,,,9.2,,1018.2,
Davis,2024-10-22,15.5,9.0,24.0,0.0,,,1.7,,1019.2,
Davis,2024-10-23,17.0,9.0,27.0,0.0,,,5.4,,1019.2,
Davis,2024-10-24,17.3,10.0,24.0,0.0,,,14.4,,1016.2,
Davis,2024-10-25,15.2,8.0,25.0,0.0,,,3.0,,1015.6,
Davis,2024-10-26,16.7,9.1,26.0,0.0,,,5.8,,1018.5,
Davis,2024-10-27,18.1,13.0,24.0,0.0,,,9.9,,1017.8,
Davis,2024-10-28,14.1,8.0,19.0,0.0,,,4.3,,1015.8,
Davis,2024-10-29,12.9,6.0,20.0,0.0,,,7.2,,1016.1,
Davis,2024-10-30,12.3,5.0,19.0,0.5,,,12.7,,1019.0,
Davis,2024-10-31,13.5,9.0,18.0,5.2,,,1.8,,1019.3,
Davis,2024-11-01,11.9,5.0,19.0,5.4,,,4.9,,1016.4,
Davis,2024-11-02,13.0,11.0,16.0,2.0,,,5.7,,1014.5,
Davis,2024-11-03,14.1,7.3,20.8,0.0,,,17.4,,1017.9,
Davis,2024-11-04,16.1,12.0,23.0,0.0,,,13.0,,1020.7,
Davis,2024-11-05,14.9,7.0,21.0,0.0,,,16.5,,1018.5,
Davis,2024-11-06,15.7,12.0,20.0,0.0,,,25.6,,1017.1,
Davis,2024-11-07,13.1,7.0,21.0,0.0,,,4.2,,1021.4,
Davis,2024-11-08,10.8,3.0,20.0,0.0,,,1.1,,1020.7,
Davis,2024-11-09,10.9,3.0,20.0,0.0,,,0.4,,1016.6,
Davis,2024-11-10,12.0,3.0,20.0,0.0,,,3.3,,1016.7,
Davis,2024-11-11,11.7,7.6,17.2,3.2,,,10.9,,1016.6,
Davis,2024-11-12,9.5,5.4,15.0,0.0,,,5.0,,1023.0,
Davis,2024-11-13,9.7,4.0,15.0,1.2,,,8.0,,1020.1,
Davis,2024-11-14,10.7,7.0,18.0,1.1,,,4.5,,1016.8,
Davis,2024-11-15,9.7,4.0,15.0,0.0,,,6.7,,1014.4,
Davis,2024-11-16,9.8,3.0,15.0,0.0,,,12.5,,1018.2,
Davis,2024-11-17,9.1,2.0,15.0,0.0,,,7.9,,1017.9,
Davis,2024-11-18,9.4,4.0,14.0,0.0,,,2.3,,1020.8,
Davis,2024-11-19,7.7,1.0,13.0,0.0,,,4.3,,1020.0,
Davis,2024-11-20,10.1,8.8,12.0,35.0,,,17.2,,1017.4,
Davis,2024-11-21,11.4,9.0,17.0,16.6,,,5.0,,1017.5,
Davis,2024-11-22,13.1,11.0,17.0,47.9,,,14.8,,1013.0,
Davis,2024-11-23,11.3,6.0,15.0,0.4,,,5.9,,1013.8,
