ocm_id,title,city,state,lat,lon,status,status_title,num_points,date_last_update,usage_cost,connections,power_kw_max,network
220488,RAP CHARGER2,Los Angeles,CA,34.022162,-118.351765,,,,2025-06-24T07:08:00Z,,,3.7,
262356,3498 S Harcourt Ave,Los Angeles,CA,34.024839,-118.350681,,,,2025-06-24T07:08:00Z,,,3.7,
328075,G&M OIL G&M #111,Los Angeles,CA,34.018642,-118.354961,,,,2025-06-24T07:08:00Z,,,50.0,
122109,AT&T,Los Angeles,CA,34.018312,-118.354971,,,,2019-12-24T09:11:00Z,,,3.0,
220521,5319 W Adams Blvd,Los Angeles,CA,34.032388,-118.359167,,,,2025-06-24T07:08:00Z,,,3.7,
328381,5263 W Adams Blvd,Los Angeles,CA,34.03278,-118.35742,,,,2025-06-24T07:08:00Z,,,3.7,
328382,5133 W Adams Blvd,Los Angeles,CA,34.032799,-118.353088,,,,2025-06-24T07:08:00Z,,,3.7,
220467,3945 Stevely Ave,Los Angeles,CA,34.015371,-118.353646,,,,2025-06-24T07:08:00Z,,,3.7,
268941,5774 Clemson St,Los Angeles,CA,34.024127,-118.371578,,,,2025-06-24T07:08:00Z,,,3.7,
122130,La Cienega,Los Angeles,CA,34.02640523,-118.371489,,,,2025-06-24T07:08:00Z,,,3.7,
262357,3411 Potomac Ave,Los Angeles,CA,34.025122,-118.343983,,,,2025-06-24T07:08:00Z,,,3.7,
139671,The Mill,Los Angeles,CA,34.0289199,-118.3734502,,,,2020-06-26T02:56:00Z,,,3.7,
271156,2538 S Palm Grove Ave,Los Angeles,CA,34.032765,-118.3451,,,,2025-06-24T07:08:00Z,,,3.7,
328210,5860 JEFFERSON 2,Los Angeles,CA,34.024886,-118.375789,,,,2025-06-24T07:08:00Z,,,3.7,
268950,3317 La Cienega Pl,Los Angeles,CA,34.028102,-118.375284,,,,2025-06-24T07:08:00Z,,,3.7,
122129,5860,Los Angeles,CA,34.0248878,-118.3758995,,,,2019-12-24T09:11:00Z,,,3.0,
122127,5860,Los Angeles,CA,34.024139,-118.376478,,,,2019-12-24T09:11:00Z,,,3.0,
122165,LADWP - Fairfax Center,Los Angeles,CA,34.036777,-118.368841,,,,2025-06-24T07:08:00Z,,,3.7,
122168,LADWP - West Los Angeles Yard,Los Angeles,CA,34.0370952,-118.3691737,,,,2020-06-26T02:56:00Z,,,3.7,
281772,CLPF Jefferson Campus LP,Los Angeles,CA,34.02234931831278,-118.3768218647662,,,,2025-06-24T07:08:00Z,,,3.7,
220537,Los Angeles Department of Water and Power - Los Angeles,Los Angeles,CA,34.039648,-118.368149,,,,2025-06-24T07:08:00Z,,,3.7,
220463,4043 Buckingham Rd,Los Angeles,CA,34.013453,-118.342324,,,,2025-06-24T07:08:00Z,,,3.7,
220547,1904 spaulding Ave,Los Angeles,CA,34.041789,-118.365692,,,,2025-06-24T07:08:00Z,,,3.7,
